publish_date,ticker,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,Yesterday_Percent_Change,Next_Day_Percent_Change,article_sentiment_class,average_market_sentiment_class
2025-01-17,CRM,0.24764999999999995,0.1453042249492506,0.0072483924871516,0.0,0.71,0.61,26.88379623863494,-1.27,-1.27,Neutral,Neutral
2025-01-20,CRM,0.27940031080031075,0.22293296736858914,0.0162671252328616,0.0,0.0,0.0,26.41085915474268,-1.27,-0.78,Neutral,Neutral
2025-01-21,CRM,0.2331846917450366,0.20520699870966036,0.0069182672343297,0.0,0.0,0.0,25.600412886586543,-0.78,0.41,Neutral,Neutral
2025-01-22,CRM,0.267102766528573,0.20604826087762684,0.0165398473800671,0.0,0.0,0.0,23.683048754117717,0.41,0.7,Neutral,Neutral
2024-12-24,GLW,0.6157583333333334,0.24584206124075544,0.014819785561153,0.0,0.0,0.0,13.6,1.16,-1.7,Bullish,Neutral
2025-01-02,GLW,0.4943071428571428,0.2191855055269697,-0.0024224904331026,0.0,0.0,0.0,13.6,-1.7,1.17,Bullish,Neutral
2025-01-06,GLW,0.2966833333333333,0.1996682244854761,0.0221002380160894,0.0,0.0,0.0,13.6,1.17,-0.15,Neutral,Neutral
2025-01-09,GLW,0.4346666666666666,0.20035454226875526,-0.0128208993102184,0.0,0.0,0.0,13.6,-0.15,-0.15,Bullish,Neutral
2025-01-15,GLW,0.4879999999999999,0.23021217935820584,0.0254384463236053,0.0,0.0,0.0,10.61910619106191,1.31,3.77,Bullish,Neutral
2024-12-18,GME,0.2849409090909091,0.18069553738933675,-0.0104674614631679,0.0,0.0,0.0,-68.01023672424824,-8.2,-0.53,Neutral,Neutral
2024-12-19,GME,0.2696148809523809,0.17910503390628735,-0.020774095839492,0.0,0.0,0.0,-68.01023672424824,-0.53,3.6199999999999997,Neutral,Neutral
2024-12-23,GME,0.1316267673623883,0.21669829804416818,0.0177050105272122,0.0,0.0,0.0,-68.01023672424824,3.6199999999999997,0.45,Neutral,Neutral
2024-12-24,GME,0.2829722222222222,0.24584206124075544,0.014819785561153,0.0,0.0,0.0,-67.8663106353012,0.45,0.45,Neutral,Neutral
2024-12-25,GME,0.4003666666666667,0.24637037400611445,0.0149910739731517,0.0,0.0,0.0,-67.88696210661529,0.45,1.13,Bullish,Neutral
2024-12-26,GME,0.32282416125541125,0.25415174977056776,0.0041751651685085,0.0,0.0,0.0,-69.38967145363095,1.13,-0.59,Neutral,Neutral
2024-12-27,GME,0.4686142857142857,0.23391088086093664,-0.0124750321692228,0.0,0.0,0.0,-69.68778417702333,-0.59,0.66,Bullish,Neutral
2024-12-30,GME,0.47937658402203853,0.21697878701665754,-0.0126530861073158,0.0,0.0,0.0,-69.68778417702333,0.66,-2.25,Bullish,Neutral
2024-12-31,GME,0.31505833333333333,0.2081253621240901,-0.0094939193595053,0.0,0.0,0.0,-68.62596520063292,-2.25,-2.25,Neutral,Neutral
2025-01-01,GME,0.42627499999999996,0.2125707942732549,-0.0105860502682846,0.0,0.0,0.0,-68.66883269469972,-2.25,-3.71,Bullish,Neutral
2025-01-02,GME,0.27796666666666664,0.2144802195963087,-0.0024224904331026,0.0,0.0,0.0,-68.66883269469972,-3.71,1.74,Neutral,Neutral
2025-01-07,GME,0.3129,0.2021197350234428,-0.0183785387937415,0.0,0.0,0.0,-69.4185909633047,1.74,-0.03,Neutral,Neutral
2025-01-08,GME,0.2900811688311688,0.1841321140836098,-0.0235059196730587,0.0,0.0,0.0,-69.73017477797083,-0.03,-0.03,Neutral,Neutral
2025-01-13,GME,0.2,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,-67.96925048046124,-1.84,-10.81,Neutral,Neutral
2025-01-14,GME,0.3004712121212121,0.1752274273316473,0.0055300476518219,0.0,0.0,0.0,-67.96925048046124,-10.81,-0.36,Neutral,Neutral
2025-01-20,GME,0.13413712121212124,0.1870896101720203,0.0162671252328616,0.0,0.0,0.0,-67.96925048046124,-0.36,0.26,Neutral,Neutral
2025-01-21,GME,0.5211333333333333,0.20520699870966036,0.0069182672343297,0.0,0.0,0.0,-67.96925048046124,0.26,1.06,Bullish,Neutral
2024-12-18,GOOGL,0.359565361952862,0.18069553738933675,-0.010467461463167899,0.0,0.0,0.0,7.972571896428213,-3.49,-1.63,Neutral,Neutral
2024-12-19,GOOGL,0.2564811016704956,0.17910503390628735,-0.020774095839492,0.0,0.0,0.0,7.972571896428213,-1.63,3.03,Neutral,Neutral
2024-12-20,GOOGL,0.27802761544011545,0.18146798406231085,-0.0006742623106127,0.0,0.0,0.0,7.972571896428213,3.03,3.03,Neutral,Neutral
2024-12-23,GOOGL,0.242836311814288,0.25070001550979415,0.0177050105272122,0.0,0.0,0.0,7.972571896428214,1.04,0.63,Neutral,Neutral
2024-12-24,GOOGL,0.25066541495976585,0.24584206124075544,0.014819785561153,0.0,0.0,0.47000000000000003,8.302132027200878,0.63,0.65,Neutral,Neutral
2024-12-25,GOOGL,0.2245544338474026,0.24637037400611445,0.0149910739731517,0.0,0.0,0.0,8.10259548212737,0.65,0.23,Neutral,Neutral
2024-12-26,GOOGL,0.2911734908609908,0.25415174977056776,0.0041751651685085,0.0,0.03,0.0,8.274141073683662,0.23,-1.16,Neutral,Neutral
2024-12-27,GOOGL,0.40971708553791886,0.23391088086093664,-0.0124750321692228,0.0,0.0,0.0,8.384458077709613,-1.16,-1.16,Bullish,Neutral
2024-12-30,GOOGL,0.31167587341410397,0.2465705465687178,-0.0126530861073158,0.0,0.0,0.0,8.384458077709613,0.9099999999999999,-0.92,Neutral,Neutral
2024-12-31,GOOGL,0.19257222222222217,0.2081253621240901,-0.0094939193595053,0.0,0.0,0.0,11.70971943952712,-0.92,-0.93,Neutral,Neutral
2025-01-01,GOOGL,0.4441833333333333,0.21257079427325487,-0.0105860502682846,0.0,0.0,0.0,11.99154780771262,-0.93,-0.64,Bullish,Neutral
2025-01-02,GOOGL,0.5563083333333333,0.2144802195963087,-0.0024224904331026,0.0,0.0,0.0,11.99154780771262,-0.64,-0.64,Bullish,Neutral
2025-01-06,GOOGL,0.32088409090909087,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,11.99154780771262,1.52,-0.82,Neutral,Neutral
2025-01-07,GOOGL,0.23951622474747478,0.20050733494390188,-0.0183785387937415,0.0,-1.08,0.0,8.889209427624506,-0.82,0.71,Neutral,Neutral
2025-01-08,GOOGL,0.25989569160997733,0.1841321140836098,-0.0235059196730587,0.0,0.0,0.0,8.445444779784127,0.71,0.72,Neutral,Neutral
2025-01-09,GOOGL,0.25276440476190476,0.18397932140846315,-0.0128208993102184,0.0,0.0,0.0,8.445444779784127,0.72,0.7200000000000001,Neutral,Neutral
2025-01-13,GOOGL,0.08970833333333332,0.22319171892532313,-0.0103390149376735,0.0,0.0,1.42,12.919576852075542,0.43,-0.82,Neutral,Neutral
2025-01-14,GOOGL,0.17799166666666663,0.1752274273316473,0.005530047651821901,0.0,0.01,0.0,13.09299001010717,-0.82,1.42,Neutral,Neutral
2025-01-15,GOOGL,0.27849166666666664,0.18224788776453002,0.0254384463236053,0.0,0.0,0.0,10.606883906941084,1.42,-0.7600000000000001,Neutral,Neutral
2025-01-16,GOOGL,0.2937594276094276,0.18710622464131316,-0.0016432191116749,0.0,0.0,0.0,9.946305292763991,-0.7600000000000001,-0.7600000000000001,Neutral,Neutral
2025-01-20,GOOGL,0.480132481060606,0.22293296736858914,0.0162671252328616,0.0,0.0,0.0,9.693877551020408,-0.27,-0.47,Bullish,Neutral
2025-01-21,GOOGL,0.38131526334776333,0.20520699870966036,0.0069182672343297,0.0,0.0,0.0,8.32048877279412,-0.47,-0.32,Neutral,Neutral
2024-12-18,GSAT,0.0,0.18069553738933675,-0.0104674614631679,0.0,0.0,0.0,110.5263157894737,-4.15,-1.05,Neutral,Neutral
2024-12-19,GSAT,0.1790432098765432,0.17910503390628735,-0.020774095839492,0.0,0.0,0.0,110.5263157894737,-1.05,-1.05,Neutral,Neutral
2024-12-23,GSAT,0.2619015873015873,0.25070001550979415,0.0177050105272122,0.0,0.0,0.0,110.5263157894737,-2.53,0.0,Neutral,Neutral
2024-12-24,GSAT,-0.03433888888888893,0.24584206124075542,0.014819785561153,0.0,0.0,0.0,106.05676313648536,0.0,0.0,Neutral,Neutral
2024-12-25,GSAT,0.29878,0.24637037400611445,0.0149910739731517,0.0,0.0,0.0,104.08163265306123,0.0,7.58,Neutral,Neutral
2024-12-26,GSAT,0.16033666666666663,0.25415174977056776,0.0041751651685085,0.0,0.0,0.0,97.2093232700217,7.58,7.580000000000001,Neutral,Neutral
2024-12-30,GSAT,0.2543133333333333,0.24657054656871777,-0.0126530861073158,0.0,0.0,0.0,88.23529411764706,2.36,-6.760000000000001,Neutral,Neutral
2024-12-31,GSAT,0.19520555555555552,0.20812536212409008,-0.0094939193595053,0.0,0.0,0.0,89.46570061925449,-6.760000000000001,-6.76,Neutral,Neutral
2025-01-01,GSAT,0.15291666666666662,0.2125707942732549,-0.0105860502682846,0.0,0.0,0.0,91.38755980861244,-6.76,1.44,Neutral,Neutral
2025-01-02,GSAT,0.12254999999999999,0.2144802195963087,-0.0024224904331026,0.0,0.0,0.0,91.38755980861244,1.44,1.44,Neutral,Neutral
2025-01-06,GSAT,0.15032222222222222,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,91.38755980861244,-3.1,-2.73,Neutral,Neutral
2025-01-07,GSAT,0.27115,0.20050733494390188,-0.0183785387937415,0.0,0.0,0.0,82.64840182648402,-2.73,-3.41,Neutral,Neutral
2025-01-08,GSAT,0.2089666666666666,0.1841321140836098,-0.0235059196730587,0.0,0.0,0.0,82.64840182648402,-3.41,-3.41,Neutral,Neutral
2025-01-09,GSAT,0.2619768518518518,0.18397932140846315,-0.0128208993102184,0.0,0.0,0.0,82.64840182648402,-3.41,-2.15,Neutral,Neutral
2025-01-14,GSAT,0.45585,0.189328388600565,0.0055300476518219,0.0,0.0,0.0,118.61507350931846,-2.15,3.68,Bullish,Neutral
2024-12-18,HAL,0.301017825804947,0.18069553738933675,-0.0104674614631679,0.0,0.0,0.0,36.07944097094519,-3.36,-2.97,Neutral,Neutral
2024-12-19,HAL,0.04686950032538267,0.17910503390628735,-0.020774095839492,0.0,0.0,0.0,36.07944097094519,-2.97,1.8,Neutral,Neutral
2024-12-20,HAL,0.5578416666666667,0.18146798406231085,-0.0006742623106127,0.0,0.0,0.0,36.07944097094519,1.8,1.8,Bullish,Neutral
2024-12-23,HAL,0.14253830086580083,0.25070001550979415,0.0177050105272122,0.0,0.0,0.0,36.07944097094519,1.16,2.01,Neutral,Neutral
2024-12-24,HAL,0.4409572691197691,0.24584206124075542,0.014819785561153,0.0,-3.33,-2.7000000000000006,34.453379257701,2.01,2.01,Bullish,Neutral
2024-12-25,HAL,0.48607776094276095,0.24637037400611445,0.0149910739731517,0.0,0.0,0.0,34.12816691505216,2.01,0.07,Bullish,Neutral
2024-12-26,HAL,0.28499545454545455,0.25415174977056776,0.0041751651685085,0.0,0.0,0.0,34.2616277776542,0.07,0.19,Neutral,Neutral
2024-12-27,HAL,0.10972202380952384,0.23391088086093664,-0.0124750321692228,0.0,0.0,0.0,34.32835820895522,0.19,0.19,Neutral,Neutral
2024-12-30,HAL,0.01267726124885216,0.2465705465687178,-0.0126530861073158,0.0,0.0,0.0,34.32835820895522,0.6,0.44,Neutral,Neutral
2024-12-31,HAL,0.16374805194805192,0.20812536212409008,-0.0094939193595053,0.0,0.0,0.0,32.142556482610566,0.44,0.44,Neutral,Neutral
2025-01-01,HAL,0.0734409488470713,0.21257079427325487,-0.0105860502682846,0.0,0.0,0.0,32.40161824200073,0.44,-0.32,Neutral,Neutral
2025-01-02,HAL,0.22081666666666663,0.2144802195963087,-0.0024224904331026,0.0,0.0,0.0,32.40161824200073,-0.32,-0.61,Neutral,Neutral
2025-01-03,HAL,0.19716111111111112,0.16606643430696685,0.0192485591296205,0.0,0.0,0.0,32.40161824200073,-0.61,-0.61,Neutral,Neutral
2025-01-06,HAL,0.24005941558441557,0.20254839486638018,0.0221002380160894,0.0,0.0,0.0,32.40161824200073,-0.04,-0.18,Neutral,Neutral
2025-01-07,HAL,0.11889296814296814,0.20050733494390188,-0.0183785387937415,0.0,0.0,0.0,29.591429596064305,-0.18,-1.57,Neutral,Neutral
2025-01-08,HAL,0.1484783333333333,0.1841321140836098,-0.0235059196730587,0.0,0.0,0.0,28.27365045430251,-1.57,-1.6150000000000002,Neutral,Neutral
2025-01-09,HAL,0.06514744668911333,0.18397932140846313,-0.012820899310218398,0.0,0.0,0.0,28.27365045430251,-1.6150000000000002,-1.84,Neutral,Neutral
2025-01-10,HAL,0.24418055555555557,0.15267021131428216,-0.0052953116608218,0.0,0.0,0.0,28.27365045430251,-1.84,-1.84,Neutral,Neutral
2025-01-13,HAL,0.13241696061140504,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,29.310428768883735,2.47,1.81,Neutral,Neutral
2025-01-14,HAL,0.011426398493281602,0.1752274273316473,0.0055300476518219,0.0,0.0,0.0,27.970247993902696,1.81,1.69,Neutral,Neutral
2025-01-15,HAL,0.1848576530612245,0.18224788776453,0.025438446323605295,0.0,0.0,0.0,26.227342892152965,1.69,1.99,Neutral,Neutral
2025-01-16,HAL,-0.12060262022279068,0.18710622464131316,-0.0016432191116749,0.0,0.0,0.0,25.65445026178011,1.99,1.74,Neutral,Neutral
2025-01-17,HAL,-0.4091,0.1453042249492506,0.0072483924871516,0.0,0.0,0.0,25.65445026178011,1.74,1.74,Bearish,Neutral
2025-01-20,HAL,0.19847367424242424,0.22293296736858914,0.0162671252328616,0.0,0.0,0.0,20.401337792642146,1.74,-2.22,Neutral,Neutral
2025-01-21,HAL,0.25218187680375176,0.20520699870966036,0.0069182672343297,0.0,1.1,0.0,21.356358056079785,-2.22,-1.7899999999999998,Neutral,Neutral
2024-12-24,LMT,0.30622101284958425,0.24584206124075544,0.014819785561153,0.0,0.0,-1.67,21.024081636739744,0.43,0.41,Neutral,Neutral
2024-12-26,LMT,0.050485185185185216,0.2448717622533757,0.0041751651685085,0.0,0.0,0.0,20.23122258939539,0.41,0.12,Neutral,Neutral
2024-12-27,LMT,0.5002071428571429,0.23391088086093664,-0.0124750321692228,0.0,0.0,0.0,20.14768578014401,0.12,0.12,Bullish,Neutral
2024-12-30,LMT,0.5370737560793116,0.2465705465687178,-0.012653086107315798,0.0,0.0,0.0,20.14768578014401,-0.54,0.32,Bullish,Neutral
2025-01-01,LMT,0.50316875,0.22323438247843558,-0.0105860502682846,0.0,0.0,0.0,20.14768578014401,0.32,-0.7600000000000001,Bullish,Neutral
2025-01-02,LMT,0.3365444444444445,0.2144802195963087,-0.0024224904331026,0.0,0.0,0.0,20.14768578014401,-0.7600000000000001,0.08,Neutral,Neutral
2025-01-03,LMT,0.2398625,0.16606643430696688,0.0192485591296205,0.0,0.0,0.0,20.14768578014401,0.08,0.08,Neutral,Neutral
2025-01-06,LMT,0.21802222222222223,0.20254839486638018,0.0221002380160894,0.0,0.0,0.0,20.14768578014401,-2.66,-0.38000000000000006,Neutral,Neutral
2025-01-07,LMT,0.117104081632653,0.20050733494390188,-0.0183785387937415,0.0,-1.79,-4.41,19.976870652697865,-0.38000000000000006,1.15,Neutral,Neutral
2025-01-09,LMT,0.38894529220779217,0.20280605280672195,-0.0128208993102184,0.0,0.0,0.0,19.891463088974792,1.15,0.01,Neutral,Neutral
2025-01-10,LMT,-0.0256944444444444,0.15267021131428216,-0.0052953116608218,0.0,0.0,0.0,19.891463088974792,0.01,0.01,Neutral,Neutral
2025-01-14,LMT,0.486,0.22396780866323054,0.0055300476518219,0.0,1.06,0.64,14.236592994593703,-0.11,-0.78,Bullish,Neutral
2025-01-15,LMT,0.28163333333333324,0.18224788776453,0.0254384463236053,0.0,0.0,0.0,14.665348548430849,-0.78,1.05,Neutral,Neutral
2025-01-16,LMT,0.07775818181818181,0.18710622464131316,-0.0016432191116749002,0.0,0.0,0.0,14.597402597402596,1.05,0.57,Neutral,Neutral
2025-01-17,LMT,0.5169,0.1453042249492506,0.0072483924871516,0.0,0.0,-1.36,14.597402597402597,0.57,0.57,Bullish,Neutral
2025-01-20,LMT,0.4837902597402597,0.15153198117493305,0.0162671252328616,0.0,0.0,0.0,10.94795235764399,0.57,-0.77,Bullish,Neutral
2024-12-18,META,0.18739446441224472,0.18069553738933675,-0.0104674614631679,0.0,0.0,0.0,5.740668991347014,-3.7998924731182795,-2.43,Neutral,Neutral
2024-12-19,META,0.1799151184255742,0.17910503390628735,-0.020774095839492,0.0,0.0,0.0,5.740668991347014,-2.43,-0.7,Neutral,Neutral
2024-12-20,META,0.1585533007301804,0.18146798406231085,-0.0006742623106127,0.0,0.0,0.0,5.740668991347014,-0.7,-0.7,Neutral,Neutral
2024-12-23,META,0.250473280200595,0.25070001550979415,0.0177050105272122,0.0,0.0,0.0,5.740668991347014,1.66,0.84,Neutral,Neutral
2024-12-24,META,0.19810844204594202,0.24584206124075544,0.014819785561153,0.0,0.0,0.76,7.76663755340978,0.84,0.83,Neutral,Neutral
2024-12-25,META,0.2182809445259042,0.24637037400611445,0.0149910739731517,0.0,0.0,0.0,8.597285067873303,0.83,-0.315125,Neutral,Neutral
2024-12-26,META,0.19023747835497834,0.25415174977056776,0.0041751651685085,0.0,0.0,0.0,9.283934296925178,-0.315125,0.07,Neutral,Neutral
2024-12-27,META,0.20624180173020754,0.23391088086093664,-0.0124750321692228,0.0,0.0,0.0,9.38924339106654,0.07,0.078,Neutral,Neutral
2024-12-30,META,0.16898328599275966,0.2465705465687178,-0.0126530861073158,0.0,0.0,0.0,9.38924339106654,0.39694736842105266,-1.14,Neutral,Neutral
2024-12-31,META,0.1389691238863793,0.2081253621240901,-0.0094939193595053,0.0,0.0,0.0,11.865120022487394,-1.14,-1.14,Neutral,Neutral
2025-01-01,META,0.16956576299482143,0.21257079427325493,-0.0105860502682846,0.0,0.0,0.0,12.722242147871087,-1.14,1.5957391304347828,Neutral,Neutral
2025-01-02,META,0.1341768822803605,0.2144802195963087,-0.0024224904331026,0.0,0.0,0.0,12.722242147871087,1.5957391304347828,-0.03,Neutral,Neutral
2025-01-03,META,0.17231812319624817,0.16606643430696685,0.0192485591296205,0.0,0.0,0.0,12.722242147871087,-0.03,-0.029999999999999995,Neutral,Neutral
2025-01-06,META,0.07781337158432396,0.20254839486638018,0.0221002380160894,0.0,0.0,0.0,12.72224214787109,2.856222222222222,-2.15,Neutral,Neutral
2025-01-07,META,0.14384343078501238,0.20050733494390188,-0.0183785387937415,0.0,0.0,0.0,11.368151418592692,-2.15,-0.310622009569378,Neutral,Neutral
2025-01-08,META,0.06743731510824812,0.1841321140836098,-0.0235059196730587,0.0,0.0,0.0,6.81512890643966,-0.310622009569378,-0.42372093023255814,Neutral,Neutral
2025-01-09,META,0.07958838761367831,0.18397932140846315,-0.0128208993102184,0.0,0.0,0.0,6.815128906439662,-0.42372093023255814,0.96,Neutral,Neutral
2025-01-10,META,0.09165463880661248,0.15267021131428216,-0.0052953116608218,0.0,0.0,0.0,6.815128906439661,0.96,0.96,Neutral,Neutral
2025-01-13,META,0.07760238356307435,0.22319171892532313,-0.0103390149376735,0.0,-0.01,0.38,8.630635845662752,0.2330263157894737,-1.6993684210526316,Neutral,Neutral
2025-01-14,META,0.06649860503531554,0.1752274273316473,0.0055300476518219,0.0,0.0,0.37,11.105665636593047,-1.6993684210526316,1.08,Neutral,Neutral
2025-01-15,META,0.14335082863995907,0.18224788776453,0.025438446323605302,0.0,0.01,0.0,11.276866434048163,1.08,-0.03,Neutral,Neutral
2025-01-16,META,0.11688071444396746,0.18710622464131316,-0.0016432191116748998,0.0,0.0,0.0,8.568835882810474,-0.03,-1.9400000000000002,Neutral,Neutral
2025-01-17,META,0.14459120766939912,0.1453042249492506,0.0072483924871516005,0.0,0.0,0.22,8.602253628255017,-1.9400000000000002,-1.9400000000000002,Neutral,Neutral
2025-01-20,META,0.14173741443177418,0.22293296736858914,0.0162671252328616,0.0,0.0,0.0,9.430238331436016,-1.8980487804878048,-0.21764705882352942,Neutral,Neutral
2025-01-21,META,0.1986611680530798,0.20520699870966036,0.0069182672343297,0.0,0.0,0.0,9.337879527305583,-0.21764705882352942,0.033428571428571426,Neutral,Neutral
2025-01-22,META,0.05887658077372363,0.20604826087762684,0.0165398473800671,0.0,0.0,0.0,8.163877567157204,0.033428571428571426,1.43,Neutral,Neutral
2024-12-18,MSFT,0.29637433239710026,0.18069553738933675,-0.0104674614631679,0.0,0.0,0.0,10.020683888571057,-3.1,-1.04,Neutral,Neutral
2024-12-19,MSFT,0.375874775339199,0.17910503390628735,-0.020774095839492,0.0,0.0,0.0,10.020683888571057,-1.04,0.83,Neutral,Neutral
2024-12-20,MSFT,0.2254778409090909,0.18146798406231085,-0.0006742623106127,0.0,0.0,0.0,10.020683888571057,0.83,0.8299999999999998,Neutral,Neutral
2024-12-23,MSFT,0.38425902699624787,0.25070001550979415,0.0177050105272122,0.0,0.0,0.0,10.020683888571057,-0.33,1.06,Neutral,Neutral
2024-12-24,MSFT,0.34503932259916953,0.24584206124075544,0.014819785561152998,0.0,0.0,0.0,13.272025034324367,1.06,1.0800000000000003,Neutral,Neutral
2024-12-25,MSFT,0.4282564079952969,0.24637037400611445,0.0149910739731517,0.0,0.0,0.0,13.809664716727749,1.0800000000000003,-0.22,Bullish,Neutral
2024-12-26,MSFT,0.3324227621235784,0.25415174977056776,0.0041751651685085,0.0,0.0,0.0,13.972670932677538,-0.22,-1.01,Neutral,Neutral
