publish_date,ticker,article_sentiment,daily_avg_ticker_sentiment,average_market_sentiment,average_market_percent_change,RatingScore,analyst_score,target_score,Close,Daily_Percent_Difference,Next_Day_Percent_Change
2024-12-17,AAPL,0.2557757836771072,0.2209891974626107,0.2090827843693878,-0.0030607590683507002,3.0,68.61702127659575,-1.1202804475071224,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17,ACHR,0.427486111111111,0.4050740740740741,0.2090827843693878,-0.0030607590683507,2.0,83.33333333333333,23.874030965971418,9.09000015258789,8.343263177840475,-1.540157766475904
2024-12-17,AMD,0.34424065656565656,0.3098890432098765,0.2090827843693878,-0.0030607590683507,3.0,72.39583333333333,45.33998327919006,125.0199966430664,-1.3181827817172995,-2.887532457118524
2024-12-17,AMZN,0.1855533333333333,0.1855533333333333,0.2090827843693878,-0.0030607590683507,3.0,80.22388059701493,1.9078168618220084,231.14999389648443,-0.7641775792156067,-4.5987410359975405
2024-12-17,AVGO,0.24150709288367128,0.23369841638436342,0.2090827843693878,-0.0030607590683507,3.0,76.74418604651163,-3.246578795525441,240.229995727539,-3.9080017089843757,-9.120421593051145
2024-12-17,CRM,0.24968407407407406,0.2502909406565656,0.2090827843693878,-0.0030607590683507002,4.0,74.0,16.56620270055623,350.9700012207031,-1.7523751009442996,-3.914861722251521
2024-12-17,GME,0.61625,0.61625,0.2090827843693878,-0.0030607590683507,2.0,25.0,-68.01023672424824,31.26000022888184,6.182064068642781,-8.669228957066535
2024-12-17,GOOGL,0.23025024572827532,0.2591899114852344,0.2090827843693878,-0.0030607590683507,4.0,76.20967741935483,7.655770728059523,195.4199981689453,-0.6305326299569145,-3.5922650385002926
2024-12-17,GSAT,0.17434166666666664,0.1743416666666666,0.2090827843693878,-0.0030607590683507,2.0,66.66666666666667,109.95727564472134,1.899999976158142,-2.564106169380135,-2.6315764707211
2024-12-17,HAL,0.047675925925925934,0.0476759259259259,0.2090827843693878,-0.0030607590683507,3.0,79.3103448275862,35.449423622799934,27.190000534057617,-2.439900555074708,-3.824938930121243
2024-12-17,META,0.16239319725976142,0.1547305406264991,0.20908278436938782,-0.0030607590683507,3.0,74.26470588235294,5.411922823431487,619.4400024414062,-0.7689330815167037,-3.5919540088314945
2024-12-17,MSFT,0.22079829042861163,0.2225500173544131,0.2090827843693878,-0.0030607590683507,4.0,78.63636363636364,10.367912929200076,454.4599914550781,0.635531154467846,-3.756101115080872
2024-12-17,MU,0.2559755731922399,0.2763900132275132,0.2090827843693878,-0.0030607590683507,3.0,76.92307692307692,33.695775526554804,108.5999984741211,0.31405535856427,-4.327805722172433
2024-12-17,NFLX,0.5200164141414141,0.4639277159348587,0.2090827843693878,-0.0030607590683507,3.0,64.77272727272727,-10.54731043799404,919.1300048828124,-0.2117093163297931,-3.218262588828786
2024-12-17,NOW,0.2705674603174604,0.1238390211640211,0.2090827843693878,-0.0030607590683507,3.0,76.21951219512195,-5.805942299411513,1114.719970703125,-1.346108368200249,-4.820042870036595
2024-12-17,NVDA,0.2003690375273222,0.2089737743200286,0.2090827843693878,-0.0030607590683507,3.0,78.125,35.08850004227335,130.36855017620584,-1.218470702604861,-1.1350530979882485
2024-12-17,PLTR,0.2611552154195011,0.3201151675485008,0.2090827843693878,-0.0030607590683507,3.0,45.0,-45.16666050623087,74.38999938964844,-1.7953803436984324,-3.871484442865485
2024-12-17,PTON,0.25805,0.25805,0.2090827843693878,-0.0030607590683507,2.0,52.38095238095238,-19.5837275307474,10.56999969482422,3.1219482421875,-0.2132244938129617
2024-12-17,SMCI,0.31301278409090905,0.2838260260164671,0.2090827843693878,-0.0030607590683507,4.0,50.0,-3.645960364195651,33.79999923706055,1.0765568933487488,-4.644969616161315
2024-12-17,SMR,0.131125,0.2085666666666666,0.2090827843693878,-0.0030607590683507,1.0,62.5,-5.215675775712282,21.709999084472656,-0.0460415708930861,-11.976041380769354
2024-12-17,TDS,0.06448155019583592,0.0644815501958359,0.2090827843693878,-0.0030607590683507,2.0,100.0,34.44567015995587,33.7400016784668,-2.344421350159958,-2.015412778149813
2024-12-17,TSLA,0.2205595982018198,0.2247783242709699,0.2090827843693878,-0.0030607590683507,3.0,53.723404255319146,-42.77386924440406,479.8599853515625,3.636991217973827,-8.279494369517476
2024-12-17,ZG,0.35125833333333334,0.4020565656565656,0.2090827843693878,-0.0030607590683507,2.0,65.38461538461539,-3.9646790697137586,77.55999755859375,-1.1470832734906542,1.878183831205476
2024-12-18,AAPL,0.26898303602261936,0.2689830360226193,0.2135698147472364,-0.0089532290515354,3.0,68.61702127659575,-1.3728893798327244,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18,ACHR,0.21065,0.21065,0.2135698147472364,-0.0089532290515354,2.0,83.33333333333333,23.73453318335207,8.949999809265137,-1.540157766475904,-5.921784852135192
2024-12-18,AMD,0.16418072916666665,0.1641807291666666,0.2135698147472364,-0.0089532290515354,3.0,72.39583333333333,45.57670772676372,121.41000366210938,-2.887532457118524,-2.08385333364502
2024-12-18,AMZN,0.30536789040434875,0.3053678904043487,0.2135698147472364,-0.0089532290515354,3.0,80.22388059701493,1.639246416351547,220.5200042724609,-4.5987410359975405,1.2561168873593198
2024-12-18,CRM,0.23396873543123542,0.2339687354312354,0.2135698147472364,-0.0089532290515354,4.0,74.0,16.81244479899712,337.2300109863281,-3.914861722251521,-0.296533513454276
2024-12-18,GME,0.2849409090909091,0.2849409090909091,0.2135698147472364,-0.0089532290515354,2.0,25.0,-68.01023672424824,28.549999237060547,-8.669228957066535,1.5761848510150236
2024-12-18,GOOGL,0.2061579077072904,0.2061579077072904,0.2135698147472364,-0.0089532290515354,4.0,76.20967741935483,7.972571896428213,188.3999938964844,-3.5922650385002934,0.0583867377469247
2024-12-18,GSAT,0.24006666666666665,0.24006666666666657,0.21356981474723638,-0.0089532290515354,2.0,66.66666666666667,110.5263157894737,1.850000023841858,-2.6315764707211,1.6216200542241166
2024-12-18,HAL,0.12450833333333333,0.12450833333333329,0.21356981474723638,-0.0089532290515354,3.0,79.3103448275862,35.75490735644836,26.149999618530284,-3.824938930121243,-1.4531516876096953
2024-12-18,META,0.24969061917481372,0.2496906191748137,0.21356981474723644,-0.0089532290515354,3.0,74.26470588235294,5.740668991347014,597.1900024414062,-3.5919540088314945,-0.2712696312002388
2024-12-18,MSFT,0.2760974569871773,0.2760974569871773,0.2135698147472364,-0.0089532290515354,4.0,78.63636363636364,10.020683888571057,437.3900146484375,-3.756101115080872,-0.0823100338561675
2024-12-18,MU,0.17199914216879025,0.1719991421687902,0.2135698147472364,-0.0089532290515354,3.0,76.92307692307692,33.517495395948444,103.9000015258789,-4.327805722172433,-16.179023042460038
2024-12-18,NFLX,0.24226633961962676,0.24226633961962674,0.2135698147472364,-0.0089532290515354,3.0,64.77272727272727,-10.599148253703357,889.5499877929688,-3.218262588828786,1.4040796364197
2024-12-18,NOW,0.11662285353535351,0.1166228535353535,0.2135698147472364,-0.0089532290515354,3.0,76.21951219512195,-5.805942299411513,1060.989990234375,-4.820042870036595,1.3082126137444874
2024-12-18,NVDA,0.2811465140617254,0.2811465140617254,0.2135698147472364,-0.0089532290515354,3.0,78.125,34.21274637625586,128.91000366210938,-1.1350530979882485,1.3730424043049885
2024-12-18,PLTR,0.338006712962963,0.338006712962963,0.2135698147472364,-0.0089532290515354,3.0,45.0,-44.885065196935074,71.51000213623047,-3.871484442865485,3.775691326506389
2024-12-18,SMCI,0.4595283137107,0.4595283137107,0.2135698147472364,-0.0089532290515354,4.0,50.0,-3.4211046266451586,32.22999954223633,-4.644969616161315,-3.071671688424329
2024-12-18,SMR,0.2647121212121212,0.2647121212121212,0.21356981474723638,-0.0089532290515354,1.0,62.5,-5.660377358490563,19.11000061035156,-11.976041380769354,-0.5232882170373038
2024-12-18,TDS,-0.09656565656565656,-0.09656565656565648,0.21356981474723638,-0.0089532290515354,2.0,100.0,34.57556935817804,33.060001373291016,-2.015412778149813,2.0568671413460664
2024-12-18,TSLA,0.31320430349257505,0.313204303492575,0.2135698147472364,-0.0089532290515354,3.0,53.723404255319146,-43.21572958779644,440.1300048828125,-8.279494369517476,-0.8997322180141977
2024-12-19,AAPL,0.37350164021870497,0.3735016402187049,0.20915116429072786,-0.020730116731250605,3.0,68.61702127659575,-1.3728893798327246,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19,ACHR,0.11752272727272725,0.1175227272727272,0.2091511642907279,-0.0207301167312506,2.0,83.33333333333333,23.73453318335207,8.420000076293945,-5.921784852135192,28.266034357192936
2024-12-19,AMD,0.36110094489264943,0.3611009448926494,0.20915116429072791,-0.0207301167312506,3.0,72.39583333333333,45.57670772676372,118.87999725341794,-2.08385333364502,0.2775923945819232
2024-12-19,AMZN,0.30157922311348784,0.3015792231134878,0.2091511642907279,-0.0207301167312506,3.0,80.22388059701493,1.639246416351547,223.2899932861328,1.2561168873593198,0.7299945952901463
2024-12-19,AVGO,0.24797455977182536,0.2479745597718253,0.2091511642907279,-0.0207301167312506,3.0,76.74418604651163,-3.634017399991671,218.32000732421875,-9.120421593051145,1.1313603330206838
2024-12-19,CRM,0.2870001984126984,0.2870001984126984,0.2091511642907279,-0.0207301167312506,4.0,74.0,16.81244479899712,336.2300109863281,-0.296533513454276,2.2068175557529166
2024-12-19,GME,0.03783683411495907,0.037836834114959,0.2091511642907279,-0.0207301167312506,2.0,25.0,-68.01023672424824,29.0,1.5761848510150236,6.551722822518184
2024-12-19,GOOGL,0.3249739044860368,0.3249739044860368,0.2091511642907279,-0.0207301167312506,4.0,76.20967741935483,7.972571896428214,188.509994506836,0.0583867377469247,1.538384828274065
2024-12-19,GSAT,0.1790432098765432,0.1790432098765432,0.2091511642907279,-0.0207301167312506,2.0,66.66666666666667,110.5263157894737,1.8799999952316284,1.6216200542241166,3.723407054767728
2024-12-19,HAL,-0.014433333333333334,-0.0144333333333333,0.2091511642907279,-0.0207301167312506,3.0,79.3103448275862,35.75490735644836,25.770000457763672,-1.4531516876096953,0.7760917812889176
2024-12-19,META,0.20988570882526567,0.20988570882526558,0.2091511642907279,-0.0207301167312506,3.0,74.26470588235294,5.740668991347013,595.5700073242188,-0.2712696312002388,-1.7327950026537695
2024-12-19,MSFT,0.3967482353899981,0.3967482353899981,0.2091511642907279,-0.0207301167312506,4.0,78.63636363636364,10.020683888571057,437.0299987792969,-0.0823100338561675,-0.0983897391442913
2024-12-19,MU,0.05031630183721986,0.0503163018372198,0.2091511642907279,-0.0207301167312506,3.0,76.92307692307692,33.517495395948444,87.08999633789062,-16.179023042460038,3.479166995180052
2024-12-19,NFLX,0.3526864674441205,0.3526864674441205,0.20915116429072786,-0.0207301167312506,3.0,64.77272727272727,-10.599148253703357,902.0399780273438,1.4040796364197,0.7771285016607662
2024-12-19,NOW,0.2668765151515151,0.2668765151515151,0.2091511642907279,-0.0207301167312506,3.0,76.21951219512195,-5.805942299411513,1074.8699951171875,1.3082126137444874,1.5239056776374778
2024-12-19,NVDA,0.2182900242176451,0.2182900242176451,0.2091511642907279,-0.0207301167312506,3.0,78.125,34.21274637625586,130.67999267578125,1.3730424043049885,3.076220154400085
2024-12-19,PLTR,0.23275119047619047,0.2327511904761904,0.20915116429072786,-0.0207301167312506,3.0,45.0,-44.88506519693507,74.20999908447266,3.775691326506389,8.543328453714679
2024-12-19,SMCI,0.07071256613756614,0.0707125661375661,0.2091511642907279,-0.0207301167312506,4.0,50.0,-3.4211046266451586,31.239999771118164,-3.071671688424329,1.1203597440269737
2024-12-19,SMR,0.4569707792207793,0.4569707792207793,0.2091511642907279,-0.0207301167312506,1.0,62.5,-5.660377358490563,19.01000022888184,-0.5232882170373038,3.997897000165049
2024-12-19,TDS,0.048390656565656553,0.0483906565656565,0.2091511642907279,-0.0207301167312506,2.0,100.0,34.57556935817804,33.7400016784668,2.0568671413460664,-0.9702970674611467
2024-12-19,TSLA,0.23977873511747638,0.2397787351174763,0.2091511642907279,-0.0207301167312506,3.0,53.723404255319146,-43.21572958779644,436.1700134277344,-0.8997322180141977,-3.4642491239586524
2024-12-20,AAPL,0.5030766161616163,0.5030766161616163,0.20021798885084427,0.0159842959741521,3.0,68.61702127659575,-1.3728893798327244,254.49000549316412,1.8815854651340724,0.3064948573463042
2024-12-20,AMD,0.38287922278338943,0.3828792227833894,0.2002179888508443,0.0159842959741521,3.0,72.39583333333333,45.57670772676372,119.20999908447266,0.2775923945819232,4.246207068999773
2024-12-20,AMZN,0.2210701998702756,0.2210701998702756,0.20021798885084427,0.0159842959741521,3.0,80.22388059701493,1.639246416351547,224.9199981689453,0.7299945952901463,0.062244082690805905
2024-12-20,AVGO,0.2858663537242484,0.2858663537242484,0.2002179888508443,0.0159842959741521,3.0,76.74418604651163,-3.6340173999916714,220.7899932861328,1.1313603330206838,5.062330943479684
2024-12-20,CRM,0.5398608796296296,0.5398608796296296,0.2002179888508443,0.0159842959741521,4.0,74.0,16.81244479899712,343.6499938964844,2.2068175557529166,-0.2182453116021057
2024-12-20,GOOGL,0.2817554865885748,0.2817554865885748,0.2002179888508443,0.0159842959741521,4.0,76.20967741935483,7.972571896428214,191.4100036621093,1.538384828274065,1.6822533614216433
2024-12-20,GSAT,0.25,0.25,0.2002179888508443,0.0159842959741521,2.0,66.66666666666667,110.5263157894737,1.950000047683716,3.723407054767728,-1.0256461357301043
2024-12-20,HAL,-0.17435,-0.17435,0.2002179888508443,0.0159842959741521,3.0,79.3103448275862,35.75490735644836,25.96999931335449,0.7760917812889176,1.1166766391796448
2024-12-20,META,0.1518873590915258,0.1518873590915258,0.2002179888508443,0.0159842959741521,3.0,74.26470588235294,5.740668991347014,585.25,-1.7327950026537695,2.494656229976506
2024-12-20,MSFT,0.3064839133491307,0.3064839133491307,0.2002179888508443,0.0159842959741521,4.0,78.63636363636364,10.020683888571057,436.6000061035156,-0.0983897391442913,-0.3092089062398102
2024-12-20,MU,0.0375733192733193,0.0375733192733193,0.2002179888508443,0.0159842959741521,3.0,76.92307692307692,33.517495395948444,90.12000274658205,3.479166995180052,-0.4438543205593467
2024-12-20,NFLX,0.2658074597332045,0.2658074597332045,0.2002179888508443,0.0159842959741521,3.0,64.77272727272727,-10.599148253703357,909.0499877929688,0.7771285016607661,0.2640145697476311
2024-12-20,NOW,0.16124320346320348,0.1612432034632034,0.20021798885084427,0.0159842959741521,3.0,76.21951219512195,-5.805942299411513,1091.25,1.5239056776374778,-0.2739968141466208
2024-12-20,NVDA,0.25450656005129274,0.2545065600512927,0.2002179888508443,0.0159842959741521,3.0,78.125,34.21274637625586,134.6999969482422,3.076220154400085,3.6896817619178
2024-12-20,PLTR,0.33566547619047615,0.3356654761904761,0.20021798885084433,0.0159842959741521,3.0,45.0,-44.88506519693507,80.55000305175781,8.543328453714679,0.1738043256913102
2024-12-20,SMCI,0.11865946969696974,0.1186594696969697,0.2002179888508443,0.0159842959741521,4.0,50.0,-3.4211046266451586,31.59000015258789,1.1203597440269737,2.5641068989506146
2024-12-20,SMR,0.4569707792207792,0.4569707792207792,0.2002179888508443,0.0159842959741521,1.0,62.5,-5.660377358490563,19.770000457763672,3.997897000165049,-0.2023313839208102
2024-12-20,TSLA,0.1208926662341391,0.1208926662341391,0.2002179888508443,0.0159842959741521,3.0,53.72340425531914,-43.21572958779644,421.05999755859375,-3.4642491239586524,2.2657123925894456
2024-12-20,ZG,-0.17435,-0.17435,0.2002179888508443,0.0159842959741521,2.0,65.38461538461539,-3.300670448684892,73.7699966430664,1.878183831205476,-0.528669387820954
2024-12-23,AAPL,0.3197193340298393,0.3197193340298393,0.3034251388178025,0.0166773234672666,3.0,68.61702127659575,-1.3728893798327244,255.2700042724609,0.3064948573463042,1.1478073747524935
2024-12-23,AMD,0.3048782578197433,0.3048782578197433,0.3034251388178025,0.0166773234672666,3.0,72.40045474711623,45.57670772676372,124.74695520815642,4.246207068999773,1.3563422649296877
2024-12-23,AMZN,0.41074359818422324,0.41074359818422324,0.3034251388178025,0.0166773234672666,3.0,80.22388059701493,1.639246416351547,225.0599975585937,0.062244082690805905,1.7728630305015778
2024-12-23,AVGO,0.4160139774098423,0.4160139774098423,0.3034251388178025,0.0166773234672666,3.0,76.74418604651163,-3.6340173999916714,232.96083831787107,5.062330943479684,3.154717615544198
2024-12-23,CRM,0.2935996598639456,0.2935996598639456,0.3034251388178025,0.0166773234672666,4.0,74.0,16.81244479899712,342.8999938964844,-0.21824531160210578,0.4461938776699877
2024-12-23,GME,0.02474015104358246,0.0247401510435824,0.3034251388178025,0.0166773234672666,2.0,25.0,-68.01023672424824,30.89999961853028,6.551722822518184,0.7766982979968704
2024-12-23,GOOGL,0.2646297616542408,0.2646297616542408,0.3034251388178025,0.0166773234672666,4.0,76.20967741935483,7.972571896428213,194.6300048828125,1.6822533614216433,0.7604149876223728
2024-12-23,GSAT,0.2619015873015873,0.2619015873015873,0.3034251388178025,0.0166773234672666,2.0,66.66666666666667,110.5263157894737,1.9299999475479128,-1.0256461357301043,2.0725431165496904
2024-12-23,HAL,-0.1600375,-0.1600375,0.3034251388178025,0.0166773234672666,3.0,79.3103448275862,35.75490735644836,26.26000022888184,1.1166766391796448,0.6345582797154085
2024-12-23,META,0.3102584067081752,0.3102584067081752,0.3034251388178025,0.0166773234672666,3.0,74.26470588235294,5.740668991347014,599.8499755859375,2.494656229976506,1.317000039275771
2024-12-23,MSFT,0.38754766491498005,0.38754766491498,0.3034251388178025,0.0166773234672666,4.0,78.63636363636364,10.020683888571057,435.25,-0.3092089062398102,0.9373892182115164
2024-12-23,MU,0.31901116622574954,0.3190111662257495,0.3034251388178025,0.0166773234672666,3.0,76.92307692307692,33.517495395948444,89.72000122070312,-0.4438543205593467,-0.4904173377393113
2024-12-23,NFLX,0.2556021800195269,0.2556021800195269,0.3034251388178025,0.0166773234672666,3.0,64.77272727272727,-10.599148253703357,911.4500122070312,0.2640145697476311,2.2678131146331224
2024-12-23,NOW,0.2696297619047619,0.2696297619047619,0.3034251388178025,0.0166773234672666,3.0,76.21951219512195,-5.805942299411513,1088.260009765625,-0.2739968141466208,1.5896981119292306
2024-12-23,NVDA,0.32983957364835337,0.3298395736483533,0.3034251388178025,0.0166773234672666,3.0,78.125,34.21274637625586,139.6699981689453,3.6896817619177997,0.3937875413247496
2024-12-23,PLTR,0.2945333017676767,0.2945333017676767,0.3034251388178025,0.0166773234672666,3.0,45.0,-44.885065196935074,80.69000244140625,0.1738043256913102,2.0944290009644297
2024-12-23,SMCI,0.40239638946911677,0.40239638946911666,0.3034251388178025,0.0166773234672666,4.0,50.0,-3.421104626645158,32.400001525878906,2.5641068989506146,5.956790784822121
2024-12-23,SMR,0.3127103896103896,0.3127103896103896,0.3034251388178025,0.0166773234672666,1.0,62.5,-5.660377358490563,19.729999542236328,-0.2023313839208102,6.487585992616928
2024-12-23,TDS,0.2726174873737373,0.2726174873737373,0.3034251388178025,0.0166773234672666,2.0,100.0,34.57556935817804,33.68000030517578,-0.9702970674611467,1.1929003786839103
2024-12-23,TSLA,0.2636257783810024,0.2636257783810024,0.3034251388178025,0.0166773234672666,3.0,53.72340425531914,-43.21572958779644,430.6000061035156,2.2657123925894456,7.357174228224564
2024-12-23,ZG,0.4513333333333332,0.4513333333333332,0.3034251388178025,0.0166773234672666,2.0,65.38461538461539,-3.300670448684892,73.37999725341797,-0.528669387820954,-1.248989617975126
2024-12-24,AAPL,0.3049928046700774,0.3049928046700774,0.2877091096678396,0.0158548449331073,3.0,68.61702127659575,-2.4921612170306777,258.20001220703125,1.1478073747524935,0.3175742710589599
2024-12-24,ACHR,0.25424814814814817,0.2542481481481481,0.2877091096678396,0.0158548449331073,2.0,83.33333333333333,9.14607896235192,10.800000190734863,28.266034357192936,4.907404848250551
2024-12-24,AMD,0.21077929192720857,0.2107792919272085,0.2877091096678396,0.0158548449331073,3.0,72.44897959183673,44.776745068565475,126.29000091552734,1.3563422649296877,-0.9739514989443356
2024-12-24,AMZN,0.36343828665979133,0.3634382866597913,0.2877091096678396,0.0158548449331073,3.0,79.4776119402985,2.757175009921426,229.0500030517578,1.7728630305015778,-0.8731717849172285
2024-12-24,AVGO,0.2811207637600494,0.2811207637600494,0.2877091096678396,0.0158548449331073,3.0,76.74418604651162,-1.1319484600297256,239.67999267578125,3.1547176155441976,2.3698298181499635
2024-12-24,CHTR,0.4824666666666666,0.422411111111111,0.2877091096678396,0.0158548449331073,3.0,53.7037037037037,11.853682225904132,352.19000244140625,0.7797651072557985,-1.1896994271162875
2024-12-24,CRM,0.2790805295013628,0.2790805295013628,0.2877091096678396,0.0158548449331073,4.0,73.5,18.31183496467837,344.42999267578125,0.4461938776699877,-0.7868047245319584
2024-12-24,GLW,0.6158,0.6158,0.2877091096678396,0.0158548449331073,1.0,61.66666666666666,13.6,47.900001525878906,0.8421084755345395,-2.484347397699618
2024-12-24,GME,0.19529709595959593,0.1952970959595959,0.2877091096678396,0.0158548449331073,2.0,25.0,-67.87663637095825,31.13999938964844,0.7766982979968704,5.9409194768107065
2024-12-24,GOOGL,0.23096692769462845,0.2309669276946284,0.2877091096678396,0.0158548449331073,4.0,76.20967741935483,8.307625998424088,196.1100006103516,0.7604149876223729,-0.2600553287688979
2024-12-24,GSAT,-0.03433888888888893,-0.0343388888888889,0.2877091096678396,0.0158548449331073,2.0,66.66666666666667,106.05676313648536,1.9700000286102293,2.0725431165496904,8.121831650102223
2024-12-24,LMT,0.2748727513227513,0.3062210128495842,0.2877091096678396,0.0158548449331073,3.0,60.8695652173913,21.024081636739744,488.1300048828125,0.3371116942503574,0.3789986448302361
2024-12-24,META,0.26423614961135966,0.2642361496113596,0.2877091096678396,0.0158548449331073,3.0,74.26470588235294,7.733863878994695,607.75,1.317000039275771,-0.723985917575072
2024-12-24,MSFT,0.3555322117862296,0.3555322117862296,0.2877091096678396,0.0158548449331073,4.0,78.63636363636364,13.294491595890953,439.3299865722656,0.9373892182115164,-0.277695868251972
2024-12-24,MU,0.17040060125060122,0.1704006012506012,0.2877091096678396,0.0158548449331073,3.0,75.0,40.216798728186745,89.27999877929688,-0.49041733773931134,0.6048397434034962
2024-12-24,NFLX,0.11056222264387845,0.1105622226438784,0.2877091096678396,0.0158548449331073,3.0,64.77272727272727,-10.249974551000403,932.1199951171876,2.2678131146331224,-0.8561108559576329
2024-12-24,NOW,0.3617874323593073,0.3617874323593073,0.2877091096678396,0.0158548449331073,3.0,76.21951219512195,-5.429030222618167,1105.56005859375,1.5896981119292306,-0.5834213340152559
2024-12-24,NVDA,0.2826516544030621,0.2826516544030621,0.2877091096678396,0.0158548449331073,3.0,78.125,27.854727597282682,140.22000122070312,0.3937875413247496,-0.2068239497911628
2024-12-24,PLTR,0.2694050964187327,0.2694050964187327,0.2877091096678396,0.0158548449331073,3.0,45.23809523809524,-49.26809055208978,82.37999725341797,2.0944290009644297,-0.2913302643495459
2024-12-24,QUBT,0.0,0.0,0.2877091096678396,0.0158548449331073,2.0,75.0,-50.24144855080323,17.094999313354492,-6.019797628114003,12.547531698863612
2024-12-24,RGTI,0.174,0.174,0.2877091096678396,0.0158548449331073,2.0,79.16666666666667,-71.52159933968693,11.350000381469728,3.558397280705593,36.03523402158648
2024-12-24,SMCI,0.24911444444444447,0.24911444444444436,0.2877091096678396,0.0158548449331073,4.0,52.27272727272727,-1.990282710159272,34.33000183105469,5.956790784822121,-1.7186138104256685
2024-12-24,SMR,0.4251222222222222,0.4251222222222222,0.2877091096678396,0.0158548449331073,1.0,62.5,-5.660377358490563,21.01000022888184,6.487585992616928,3.8553044127476976
2024-12-24,TSLA,0.3309095435033796,0.3309095435033796,0.2877091096678396,0.0158548449331073,3.0,53.723404255319146,-41.06928298754295,462.2799987792969,7.357174228224564,-1.7629994630971195
2024-12-25,PTON,-0.155170987654321,-0.155170987654321,0.3395953390659447,0.0154808143039316,2.0,52.38095238095238,-19.5837275307474,9.359999656677246,-0.2132244938129617,9.722231137447194
2024-12-26,AAPL,0.31862304511662753,0.3186230451166275,0.2801946374308826,0.005922873907241,3.0,68.61702127659575,-3.3744526183065124,259.0199890136719,0.3175742710589599,-1.3242192962953927
2024-12-26,ACHR,0.41525,0.41525,0.2801946374308826,0.005922873907241,2.0,83.33333333333333,0.1365498406918577,11.329999923706056,4.907404848250551,-11.20917486885505
